2024-10-15 17:52:27,248 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:28,247 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:29,241 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:52:29,247 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:30,247 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:31,237 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: stop_status
2024-10-15 17:52:31,238 DEBUG   SenderThread:994949 [sender.py:send_request():406] send_request: stop_status
2024-10-15 17:52:31,281 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:32,248 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:33,248 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:34,249 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:34,527 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: status_report
2024-10-15 17:52:35,249 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:36,249 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:37,249 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
2024-10-15 17:52:38,249 DEBUG   HandlerThread:994949 [handler.py:handle_request():158] handle_request: internal_messages
